Acct,Policy,Pol_Eff_Dt,Pol_Exp_Dt,UAR,State,Lat Long,Premium,Exposure,Claim,Profitability,Agency,Hail Risk Score,Tornado Risk Score,Earthquake risk score,City,INS_SCORE,Renewal_Cd,Average Conversion Time,Conversion Rate,Scores
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,6,6,10,Moreno Valley,870,Y,32.0,93.0,0.5441315003411434
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,42,7,50,Santa Clarita,870,Y,32.0,93.0,0.8891541244212936
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,33,1,9,Oxnard,870,Y,32.0,93.0,0.34068008506962777
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,9,18,37,Glendale,870,Y,32.0,93.0,0.06814073006006449
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,35,50,50,Huntington Beach,870,Y,32.0,93.0,0.8154740984354093
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,7,43,1,Ontario,870,Y,32.0,93.0,0.9143549992374834
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,44,31,50,Rancho Cucamonga,870,Y,32.0,93.0,0.6100579570789573
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,50,48,18,Santa Rosa,870,Y,32.0,93.0,0.06080573137175463
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,5,21,15,Oceanside,870,Y,32.0,93.0,0.7935678980457324
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,45,37,19,Elk Grove,870,Y,32.0,93.0,0.4964414900465778
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,47,24,24,Garden Grove,870,Y,32.0,93.0,0.7570667982424529
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,15,10,35,Corona,870,Y,32.0,93.0,0.13391651860231502
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,10,33,25,Hayward,870,Y,32.0,93.0,0.41669708076351397
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,22,30,3,Lancaster,870,Y,32.0,93.0,0.06814073006006449
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,19,41,17,Salinas,870,Y,32.0,93.0,0.7811275842146557
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,21,46,15,Palmdale,870,Y,32.0,93.0,0.41909600987039036
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,40,13,12,Sunnyvale,870,Y,32.0,93.0,0.46621046002499755
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,18,33,32,Pomona,870,Y,32.0,93.0,0.6171180204348348
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,39,11,43,Escondido,870,Y,32.0,93.0,0.05800191309651373
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,28,12,22,Torrance,870,Y,32.0,93.0,0.5601998123425526
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,6,23,50,Roseville,870,Y,32.0,93.0,0.13391651860231502
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,14,26,12,Pasadena,870,Y,32.0,93.0,0.46621046002499755
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,7,32,11,Orange,870,Y,32.0,93.0,0.05800191309651373
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,4,47,34,Fullerton,870,Y,32.0,93.0,0.8805103726039318
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,6,37,42,Visalia,870,Y,32.0,93.0,0.6171180204348348
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,28,13,26,Santa Clara,870,Y,32.0,93.0,0.7704841527920989
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,50,35,46,Concord,870,Y,32.0,93.0,0.5829217021401154
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,30,23,23,Thousand Oaks,870,Y,32.0,93.0,0.8891541244212936
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,50,41,36,Simi Valley,870,Y,32.0,93.0,0.5829217021401154
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,29,23,44,Victorville,870,Y,32.0,93.0,0.5601998123425526
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,37,32,33,Vallejo,870,Y,32.0,93.0,0.7412089062838957
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,47,49,22,Berkeley,870,Y,32.0,93.0,0.8898984343277122
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,47,14,50,Fairfield,870,Y,32.0,93.0,0.021873514262157612
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,6,23,46,Murrieta,870,Y,32.0,93.0,0.39354059257251106
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,34,22,1,El Monte,870,Y,32.0,93.0,0.8710615289941015
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,37,9,37,Carlsbad,870,Y,32.0,93.0,0.25146619471513226
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,39,38,32,Temecula,870,Y,32.0,93.0,0.7412089062838957
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,38,28,25,Clovis,870,Y,32.0,93.0,0.13556537418737108
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,45,46,43,Costa Mesa,870,Y,32.0,93.0,0.0822809898551831
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,46,8,25,Antioch,870,Y,32.0,93.0,0.004360817180065936
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,15,7,6,Downey,870,Y,32.0,93.0,0.7821013402921899
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,42,9,1,Richmond,870,Y,32.0,93.0,0.146647370362354
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,13,8,19,Jurupa Valley,870,Y,32.0,93.0,0.8401386044136665
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,10,22,21,Ventura,870,Y,32.0,93.0,0.8710615289941015
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,44,36,42,Inglewood,870,Y,32.0,93.0,0.13556537418737108
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,43,40,8,Santa Maria,870,Y,32.0,93.0,0.5896857887654039
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,10,7,34,Daly City,870,Y,32.0,93.0,0.36739337785257264
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,36,6,9,West Covina,870,Y,32.0,93.0,0.0822809898551831
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,28,26,11,San Mateo,870,Y,32.0,93.0,0.3657438405495663
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,37,2,20,Norwalk,870,Y,32.0,93.0,0.8401386044136665
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,17,13,36,Rialto,870,Y,32.0,93.0,0.8872340284400106
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,41,1,26,Chico,870,Y,32.0,93.0,0.40402787853055383
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,23,5,11,El Cajon,870,Y,32.0,93.0,0.26878671572300117
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,46,9,16,Burbank,870,Y,32.0,93.0,0.5363457428936321
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,23,39,4,Vista,870,Y,32.0,93.0,0.36196893109423456
97U2V408,P42H7D1749,17/04/18,17/04/19,7,CA,38.4468°N 122.7061°W,3082,31000,119,2963,16X,40,16,21,Vacaville,870,Y,32.0,93.0,0.45001974011749424
97U2V408,P99O1W5402,24/07/19,24/07/20,10,AZ,33.7862°N 112.3080°W,566,6000,218,348,81Z,34,36,40,Phoenix,870,N,11.0,86.0,0.021873514262157612
97U2V408,P99O1W5402,24/07/19,24/07/20,10,AZ,33.7862°N 112.3080°W,566,6000,218,348,81Z,7,1,26,Tucson,870,N,11.0,86.0,0.051857969682457115
97U2V408,P99O1W5402,24/07/19,24/07/20,10,AZ,33.7862°N 112.3080°W,566,6000,218,348,81Z,26,5,4,Mesa,870,N,11.0,86.0,0.05236723221840016
97U2V408,P99O1W5402,24/07/19,24/07/20,10,AZ,33.7862°N 112.3080°W,566,6000,218,348,81Z,4,4,21,Chandler,870,N,11.0,86.0,0.9425843664743754
97U2V408,P99O1W5402,24/07/19,24/07/20,10,AZ,33.7862°N 112.3080°W,566,6000,218,348,81Z,37,36,16,Scottsdale,870,N,11.0,86.0,0.3563829000697557
97U2V408,P99O1W5402,24/07/19,24/07/20,10,AZ,33.7862°N 112.3080°W,566,6000,218,348,81Z,13,23,4,Gilbert,870,N,11.0,86.0,0.39354059257251106
97U2V408,P99O1W5402,24/07/19,24/07/20,10,AZ,33.7862°N 112.3080°W,566,6000,218,348,81Z,50,8,43,Glendale,870,N,11.0,86.0,0.051857969682457115
97U2V408,P99O1W5402,24/07/19,24/07/20,10,AZ,33.7862°N 112.3080°W,566,6000,218,348,81Z,38,2,38,Tempe,870,N,11.0,86.0,0.06080573137175463
97U2V408,P99O1W5402,24/07/19,24/07/20,10,AZ,33.7862°N 112.3080°W,566,6000,218,348,81Z,35,19,32,Peoria,870,N,11.0,86.0,0.6100579570789573
97U2V408,P99O1W5402,24/07/19,24/07/20,10,AZ,33.7862°N 112.3080°W,566,6000,218,348,81Z,37,13,10,Surprise,870,N,11.0,86.0,0.3584796635934912
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,6,40,15,Los Angeles,522,Y,23.0,95.0,0.8154740984354093
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,1,24,27,San Diego,522,Y,23.0,95.0,0.7821013402921899
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,2,9,25,San Jose,522,Y,23.0,95.0,0.6449499974008194
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,15,4,34,San Francisco,522,Y,23.0,95.0,0.36196893109423456
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,48,23,18,Fresno,522,Y,23.0,95.0,0.7935678980457324
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,39,37,37,Sacramento,522,Y,23.0,95.0,0.6244580390462372
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,15,32,43,Long Beach,522,Y,23.0,95.0,0.3563829000697557
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,41,30,44,Oakland,522,Y,23.0,95.0,0.05236723221840016
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,48,5,15,Bakersfield,522,Y,23.0,95.0,0.3584796635934912
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,45,42,21,Anaheim,522,Y,23.0,95.0,0.5896857887654039
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,9,5,14,Santa Ana,522,Y,23.0,95.0,0.19989981439253757
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,35,20,21,Riverside,522,Y,23.0,95.0,0.6109753784823212
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,44,34,10,Stockton,522,Y,23.0,95.0,0.6244580390462372
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,12,43,34,Irvine,522,Y,23.0,95.0,0.20914375367748086
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,2,31,31,Chula Vista,522,Y,23.0,95.0,0.3535801204166399
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,37,3,35,Fremont,522,Y,23.0,95.0,0.5563961232775342
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,14,16,48,San Bernardino,522,Y,23.0,95.0,0.6980325761260787
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,30,7,39,Modesto,522,Y,23.0,95.0,0.648619789796264
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,10,1,16,Fontana,522,Y,23.0,95.0,0.09180809212034817
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,6,6,10,Moreno Valley,522,Y,23.0,95.0,0.47933083131232856
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,42,7,50,Santa Clarita,522,Y,23.0,95.0,0.10022097235633348
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,33,1,9,Oxnard,522,Y,23.0,95.0,0.5050462984593493
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,9,18,37,Glendale,522,Y,23.0,95.0,0.6472222808381439
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,35,50,50,Huntington Beach,522,Y,23.0,95.0,0.6103314755844941
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,7,43,1,Ontario,522,Y,23.0,95.0,0.48173378875255085
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,44,31,50,Rancho Cucamonga,522,Y,23.0,95.0,0.2641947534238819
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,50,48,18,Santa Rosa,522,Y,23.0,95.0,0.4122386432878148
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,5,21,15,Oceanside,522,Y,23.0,95.0,0.5050462984593493
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,45,37,19,Elk Grove,522,Y,23.0,95.0,0.4085653183538982
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,47,24,24,Garden Grove,522,Y,23.0,95.0,0.9595468124620824
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,15,10,35,Corona,522,Y,23.0,95.0,0.902670460569271
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,10,33,25,Hayward,522,Y,23.0,95.0,0.648619789796264
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,22,30,3,Lancaster,522,Y,23.0,95.0,0.8255037080313685
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,19,41,17,Salinas,522,Y,23.0,95.0,0.20525102241863347
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,21,46,15,Palmdale,522,Y,23.0,95.0,0.5563961232775342
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,40,13,12,Sunnyvale,522,Y,23.0,95.0,0.4597346182773825
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,18,33,32,Pomona,522,Y,23.0,95.0,0.6995334668620299
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,39,11,43,Escondido,522,Y,23.0,95.0,0.6119415736880373
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,28,12,22,Torrance,522,Y,23.0,95.0,0.9429754353606465
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,6,23,50,Roseville,522,Y,23.0,95.0,0.902670460569271
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,14,26,12,Pasadena,522,Y,23.0,95.0,0.8255037080313685
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,7,32,11,Orange,522,Y,23.0,95.0,0.6119415736880373
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,4,47,34,Fullerton,522,Y,23.0,95.0,0.6472222808381439
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,6,37,42,Visalia,522,Y,23.0,95.0,0.9595468124620824
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,28,13,26,Santa Clara,522,Y,23.0,95.0,0.48173378875255085
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,50,35,46,Concord,522,Y,23.0,95.0,0.10022097235633348
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,30,23,23,Thousand Oaks,522,Y,23.0,95.0,0.49662158112076404
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,50,41,36,Simi Valley,522,Y,23.0,95.0,0.09180809212034817
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,29,23,44,Victorville,522,Y,23.0,95.0,0.27875975768933253
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,37,32,33,Vallejo,522,Y,23.0,95.0,0.7846182771256596
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,47,49,22,Berkeley,522,Y,23.0,95.0,0.9032011897405192
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,47,14,50,Fairfield,522,Y,23.0,95.0,0.1509923242396785
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,6,23,46,Murrieta,522,Y,23.0,95.0,0.47156780351265104
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,34,22,1,El Monte,522,Y,23.0,95.0,0.709173061135823
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,37,9,37,Carlsbad,522,Y,23.0,95.0,0.08390292506132685
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,39,38,32,Temecula,522,Y,23.0,95.0,0.23963734768500503
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,38,28,25,Clovis,522,Y,23.0,95.0,0.2720967597905859
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,45,46,43,Costa Mesa,522,Y,23.0,95.0,0.14038746437555655
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,46,8,25,Antioch,522,Y,23.0,95.0,0.7211156396617616
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,15,7,6,Downey,522,Y,23.0,95.0,0.478359244337365
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,42,9,1,Richmond,522,Y,23.0,95.0,0.709173061135823
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,13,8,19,Jurupa Valley,522,Y,23.0,95.0,0.24797581167592375
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,10,22,21,Ventura,522,Y,23.0,95.0,0.4647617367391731
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,44,36,42,Inglewood,522,Y,23.0,95.0,0.3819923675738802
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,43,40,8,Santa Maria,522,Y,23.0,95.0,0.2316337332715418
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,10,7,34,Daly City,522,Y,23.0,95.0,0.47156780351265104
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,36,6,9,West Covina,522,Y,23.0,95.0,0.5321154971598854
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,28,26,11,San Mateo,522,Y,23.0,95.0,0.3819923675738802
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,37,2,20,Norwalk,522,Y,23.0,95.0,0.7789681646321148
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,17,13,36,Rialto,522,Y,23.0,95.0,0.20914375367748086
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,41,1,26,Chico,522,Y,23.0,95.0,0.2720967597905859
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,23,5,11,El Cajon,522,Y,23.0,95.0,0.14099229992007534
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,46,9,16,Burbank,522,Y,23.0,95.0,0.8589029527329859
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,23,39,4,Vista,522,Y,23.0,95.0,0.24797581167592375
98D1W864,P23Q6U3346,31/12/16,31/12/17,10,CA,33.2245°N 117.3062°W,3379,34000,256,3123,57K,40,16,21,Vacaville,522,Y,23.0,95.0,0.6103314755844941
98D1W864,P36N8I5040,22/08/17,22/08/18,7,CA,38.4146°N 121.3850°W,3074,31000,237,2837,85V,6,40,15,Los Angeles,522,Y,42.0,68.0,0.478359244337365
98D1W864,P36N8I5040,22/08/17,22/08/18,7,CA,38.4146°N 121.3850°W,3074,31000,237,2837,85V,1,24,27,San Diego,522,Y,42.0,68.0,0.3291603298088878
98D1W864,P36N8I5040,22/08/17,22/08/18,7,CA,38.4146°N 121.3850°W,3074,31000,237,2837,85V,2,9,25,San Jose,522,Y,42.0,68.0,0.7789681646321148
98D1W864,P36N8I5040,22/08/17,22/08/18,7,CA,38.4146°N 121.3850°W,3074,31000,237,2837,85V,15,4,34,San Francisco,522,Y,42.0,68.0,0.8589029527329859
98D1W864,P36N8I5040,22/08/17,22/08/18,7,CA,38.4146°N 121.3850°W,3074,31000,237,2837,85V,48,23,18,Fresno,522,Y,42.0,68.0,0.6980325761260787
98D1W864,P36N8I5040,22/08/17,22/08/18,7,CA,38.4146°N 121.3850°W,3074,31000,237,2837,85V,39,37,37,Sacramento,522,Y,42.0,68.0,0.7846182771256596
98D1W864,P36N8I5040,22/08/17,22/08/18,7,CA,38.4146°N 121.3850°W,3074,31000,237,2837,85V,15,32,43,Long Beach,522,Y,42.0,68.0,0.4122386432878148
